Cumulative Return,Sharpe Ratio,Volatility,Max Drawdown,asset_type
96.59955856829069,2.876059328012234,0.28858586962440724,-0.1594789971912176,Equity
15405911.73357183,1.6843587384804246,1.6658821128894175,-0.6250380409040858,Crypto
