date,open,high,low,close,volume,ticker,return
2020-03-19,59.88976893183757,61.209139394324836,58.73259595357314,59.2579231262207,271857200,AAPL,-0.007662042240695444
2020-03-20,59.83892290297791,60.96462703593952,55.19570687816326,55.49589538574219,401693200,AAPL,-0.06348564954707092
2020-03-23,55.215078862447456,55.31675472983707,51.470001124172114,54.31693649291992,336752800,AAPL,-0.021244073721624512
2020-03-24,57.21955717748085,59.96239727698541,56.72085964919753,59.76630783081055,287531200,AAPL,0.10032545444828123
2020-03-25,60.7031839918948,62.518832565929536,59.141726957014214,59.43707275390625,303602000,AAPL,-0.0055087069764508945
2020-03-26,59.67915672921516,62.62292535314042,59.64042200804535,62.56482696533203,252087200,AAPL,0.05262295174555387
2020-03-27,61.18735053944383,61.94265908510833,59.80745850642363,59.9744987487793,204216800,AAPL,-0.04140230768939979
2020-03-30,60.700760441559225,61.85793342734731,60.376361777058186,61.68605041503906,167976400,AAPL,0.028537990345348208
2020-03-31,61.87730177654374,63.54527367451045,61.005789027148815,61.56016540527344,197002000,AAPL,-0.0020407370697044236
2020-04-01,59.674307229705484,60.2117394199471,57.89013135585365,58.321044921875,176218400,AAPL,-0.052617150426320425
2020-04-02,58.18305925799057,59.34749454652656,57.350281239576255,59.29423522949219,165934000,AAPL,0.01668677762754145
2020-04-03,58.77859292542469,59.48064217824671,57.85140134510496,58.44209289550781,129880000,AAPL,-0.014371419593932622
2020-04-06,60.7394826329803,63.69535581741941,60.3715139261483,63.54042434692383,201820400,AAPL,0.08723731815237401
2020-04-07,65.55701501166601,65.77489875126452,62.70039753843135,62.80449295043945,202887200,AAPL,-0.011582097602406138
2020-04-08,63.605797071493534,64.72665861508077,63.240251523791564,64.41194915771484,168895200,AAPL,0.02559460528634272
2020-04-09,65.04864913400917,65.38030647544825,64.0803030799883,64.87676239013672,161834800,AAPL,0.007216257829486983
2020-04-13,64.95420843019932,66.25905781375604,64.353831433513,66.15011596679688,131022800,AAPL,0.019627267603195664
2020-04-14,67.78419941029469,69.78141242863373,67.31212792353071,69.49090576171875,194994800,AAPL,0.05050315855226528
2020-04-15,68.36522365380796,69.31662179135925,67.93673322392213,68.85665893554688,131154400,AAPL,-0.00912704790964558
2020-04-16,69.57082599707243,69.76933871855704,68.35313108478148,69.4037857055664,157125200,AAPL,0.007945880303772412
2020-04-17,68.91959068992213,69.46670842031787,67.02404968637673,68.46204376220703,215250000,AAPL,-0.013569028458397803
2020-04-20,67.28794093663315,68.19091879039594,67.02164432762936,67.04100799560547,130015200,AAPL,-0.020756549008927094
2020-04-21,66.88365501834329,67.11847920865577,64.25701512989387,64.96875,180991600,AAPL,-0.03091030486506563
2020-04-22,66.2372874479201,67.27584066000009,65.8959519650496,66.840087890625,116862400,AAPL,0.028803661616161547
2020-04-23,66.78439882318551,68.20786856663918,66.54231233315308,66.58104705810547,124814400,AAPL,-0.0038755309978558694
2020-04-24,67.10635321481504,68.51287461154938,67.05793297952917,68.50318908691406,126161200,AAPL,0.02886920698515194
2020-04-27,68.21996344716476,68.88328539052851,67.77210939351758,68.55162811279297,117087600,AAPL,0.0007071061438825854
2020-04-28,69.01398356469981,69.19554835392223,67.34843543739386,67.44042205810547,112004800,AAPL,-0.016209768976736094
2020-04-29,68.92928107931384,70.12518879426327,68.72592933750241,69.6555404663086,137280800,AAPL,0.03284555968962688
2020-04-30,70.19538886698345,71.30172577794379,69.80563320705274,71.125,183064000,AAPL,0.021096089756164726
2020-05-01,69.29726421273264,72.38386724753559,69.20043108529804,69.97994995117188,240616800,AAPL,-0.016099121951889228
2020-05-04,70.00414724151751,71.09837541785019,69.31419932975179,70.9700698852539,133568000,AAPL,0.014148623066648103
2020-05-05,71.43003920663523,72.86803354943969,71.28478583493806,72.0352554321289,147751200,AAPL,0.015008940368766988
2020-05-06,72.73729206539267,73.41029209502018,72.35237549978946,72.77845001220703,142333600,AAPL,0.010317095089339423
2020-05-07,73.40545924879912,73.87753081736858,73.10285116327836,73.53134155273438,115215200,AAPL,0.010344979048070746
2020-05-08,74.1916086969269,75.33492052212418,73.86390577921274,75.2815170288086,133838400,AAPL,0.02380176179458182
2020-05-11,74.78874828363153,76.96128289724894,74.57998648849065,76.46609497070312,145946400,AAPL,0.01573530912562804
2020-05-12,77.15060674076052,77.60211024550932,75.47083798793751,75.59220886230469,162301200,AAPL,-0.011428412929066822
2020-05-13,75.77185010542999,76.69427337454634,73.60173785754363,74.67951202392578,200622400,AAPL,-0.012073953812375415
2020-05-14,73.9172920793361,75.1989682128997,73.1939190032077,75.1382827758789,158929200,AAPL,0.006143194291442944
2020-05-15,72.90750046179672,74.74019807230623,72.87351305431154,74.69407653808594,166348400,AAPL,-0.005911849743997166
2020-05-18,76.01943893594208,76.82776572341807,75.32762345021945,76.45394134521484,135178400,AAPL,0.02356096880361802
2020-05-19,76.47094702256406,77.31811351260087,75.98061126581322,76.01216888427734,101729600,AAPL,-0.00577828236405431
2020-05-20,76.87147482429302,77.56086067764168,76.83263524563915,77.49047088623047,111504800,AAPL,0.019448228140993118
2020-05-21,77.35209701743804,77.89341385727374,76.67484537253091,76.91273498535156,102688800,AAPL,-0.0074555734953156705
2020-05-22,76.65057545816492,77.49046741917871,76.54862805066547,77.4079360961914,81803200,AAPL,0.0064384800635961525
2020-05-26,78.5269651260588,78.70659167112338,76.82777268129091,76.88360595703125,125522000,AAPL,-0.006773596682756122
2020-05-27,76.74040313452282,77.36424398683408,76.00003613296077,77.21859741210938,112945200,AAPL,0.0043571246549667375
2020-05-28,76.89331060647892,78.51240153060692,76.6165888307401,77.25257110595703,133560800,AAPL,0.0004399677666553359
2020-05-29,77.49532118877264,77.95652913635216,76.82049926768882,77.17733001708984,153532400,AAPL,-0.0009739622615795307
2020-06-01,77.13118412965547,78.24779756086807,77.00010152222838,78.12642669677734,80791200,AAPL,0.012297609666949372
2020-06-02,77.85943588986717,78.51241195418596,77.41764401588712,78.4881362915039,87642800,AAPL,0.0046297982644263325
2020-06-03,78.80855263967156,79.182377080961,78.23567814710795,78.92021179199219,104491200,AAPL,0.00550497847067688
2020-06-04,78.74300918140095,79.04157682827717,77.86670750782196,78.24053192138672,87560400,AAPL,-0.008612240833778873
2020-06-05,78.49055850056602,80.5295880347895,78.46143067131722,80.46890258789062,137250400,AAPL,0.028481026544437293
2020-06-08,80.16547259371143,80.97865903574063,79.45424095843477,80.94467163085938,95654400,AAPL,0.005912458448766644
2020-06-09,80.62426333660154,83.89398820325025,80.59270571799298,83.50074768066406,147712400,AAPL,0.03157806435316002
2020-06-10,84.44985718304342,86.11749189610212,84.01049518819849,85.64900207519531,166651600,AAPL,0.02572736716977575
2020-06-11,84.79213265493966,85.21693078033901,81.43501701482725,81.5369644165039,201662400,AAPL,-0.04801033939754784
2020-06-12,83.67794024802434,84.42558161332404,81.12915175448484,82.24090576171875,200146000,AAPL,0.008633401430288679
2020-06-15,80.89370059767263,83.91097923516973,80.7310603407497,83.25800323486328,138808800,AAPL,0.01236729415519111
2020-06-16,85.3140322118676,85.73640798746258,83.67795482626669,85.46453094482422,165428800,AAPL,0.026502289560518477
2020-06-17,86.20975660722029,86.27044206272416,85.22422540246882,85.34559631347656,114406400,AAPL,-0.0013916256256579773
2020-06-18,85.3019061037714,85.79710150383502,84.77030091132649,85.37958526611328,96820400,AAPL,0.00039825080736299867
2020-06-19,86.0859555132038,86.55201562081369,83.78233079369242,84.89166259765625,264476000,AAPL,-0.005714746293698392
2020-06-22,85.28490923314024,87.25597160509083,85.23878769520459,87.11275482177734,135445200,AAPL,0.026163844082639276
2020-06-23,88.35800109154899,90.39217823600704,87.93805517776225,88.97213745117188,212155600,AAPL,0.021344550900710413
2020-06-24,88.60074093656063,89.52073426597426,87.0277716909011,87.40159606933594,192623200,AAPL,-0.01765205857505503
2020-06-25,87.55698047781466,88.60076737690606,86.7971973695663,88.56192779541016,137522400,AAPL,0.0132758642662969
2020-06-26,88.45753841975109,88.67843434218518,85.6927058184488,85.84078216552734,205256800,AAPL,-0.030725907820898124
2020-06-29,85.74855009238026,87.91381044123456,85.27034839852176,87.81913757324219,130646000,AAPL,0.02304680080733612
2020-06-30,87.4064663250919,88.83864890811773,87.3870502400666,88.55220794677734,140223200,AAPL,0.008347501396535284
2020-07-01,88.62987615436822,89.1736153626138,88.33616067933104,88.38470458984375,110737200,AAPL,-0.0018915774187614476
2020-07-02,89.29256387033587,89.92854613881406,88.27062306658787,88.38470458984375,114041600,AAPL,0.0
2020-07-06,89.81446602565468,91.21751333373977,89.78290840638297,90.7490234375,118655600,AAPL,0.026750316795514095
2020-07-07,91.12769570514304,91.90689477197918,90.35577859564587,90.46743774414062,112424400,AAPL,-0.003102906044529563
2020-07-08,91.4456996391519,92.60600525401361,91.35830873097584,92.57444763183594,117092000,AAPL,0.023290257138201875
2020-07-09,93.46771442129742,93.52111790635368,91.92388033894679,92.97252655029297,125642800,AAPL,0.004300094989928338
2020-07-10,92.56713990671183,93.19341778265134,91.95543335132274,93.1351547241211,90257200,AAPL,0.0017492067803508426
2020-07-13,94.44112299776556,97.05302710538204,92.491906663148,92.70552062988281,191649200,AAPL,-0.00461301745308651
2020-07-14,92.08651357687286,94.43139994531549,91.15196369614016,94.23963928222656,170989200,AAPL,0.016548298762794955
2020-07-15,96.11602911039955,96.3660528370159,93.68861141203081,94.88775634765625,153198000,AAPL,0.006877329649880304
2020-07-16,93.75902390463283,94.57706261725646,93.12061176048546,93.72018432617188,110577600,AAPL,-0.012304770040157176
2020-07-17,94.17168757232892,94.32703847766767,93.05749615234998,93.53084564208984,92186800,AAPL,-0.002020255139736804
2020-07-20,93.61822100588265,95.64025667561853,93.27352443554929,95.50189208984375,90318000,AAPL,0.021073758440038226
2020-07-21,96.2932339607085,96.36848331726704,93.9337836446351,94.18380737304688,103433200,AAPL,-0.013801660762457812
2020-07-22,93.88523208886058,95.13049855916786,93.79784860710124,94.44839477539062,89001600,AAPL,0.002809266366730734
2020-07-23,94.18137407038651,94.25905321228731,89.33868035280699,90.1494369506836,197004400,AAPL,-0.045516473148436876
2020-07-24,88.34586551167968,90.27080586872148,86.55685253817205,89.92610931396484,185438800,AAPL,-0.0024773048426350863
2020-07-27,90.98932597811024,92.14963136535167,90.76600769371073,92.05738830566406,121214000,AAPL,0.023700335841931652
2020-07-28,91.62773886108056,91.80494302513247,90.54025303327292,90.54511260986328,103625600,AAPL,-0.01642753203881342
2020-07-29,91.02817499490048,92.4652097102924,90.99176520648089,92.28072357177734,90329200,AAPL,0.01916846654542681
2020-07-30,91.45295223514525,93.5016931512393,91.0451478823022,93.3973159790039,158130000,AAPL,0.012099952882988152
2020-07-31,99.89795098088912,103.32546361824967,97.89775374108596,103.17496490478516,374336800,AAPL,0.10468875709425429
2020-08-03,105.05865083451154,108.39635067212231,104.76008315372526,105.77474212646484,308151200,AAPL,0.02519775242064659
2020-08-04,105.96408362952798,107.57346303949086,105.24071035791958,106.48112487792969,173071600,AAPL,0.006678179849592958
2020-08-05,106.20194776111252,107.18747869527104,105.73588033133619,106.86705780029297,121776800,AAPL,0.0036244256698614308
2020-08-06,107.19962585470167,111.09077637005811,106.60976509533027,110.5955810546875,202428800,AAPL,0.0348893600248843
2020-08-07,110.11652664854778,110.57370522818017,107.28348737773852,108.08111572265625,198045600,AAPL,-0.022735676308693442
2020-08-10,109.52802230986417,110.67096868829299,106.99895752533313,109.65204620361328,212403600,AAPL,0.014534735975414437
2020-08-11,108.91520246878905,109.41371732342775,106.13079507349751,106.39099884033203,187902400,AAPL,-0.02973995904486637
2020-08-12,107.48288378658236,110.18461136167227,107.2883431931704,109.92684173583984,165598000,AAPL,0.033234417704962826
2020-08-13,111.30809820079968,112.8766086225027,110.81930513128101,111.87227630615234,210082000,AAPL,0.017697539014060792
2020-08-14,111.69718271594931,111.86254295487012,109.96087794353791,111.77256774902344,165565200,AAPL,-0.0008912713714347431
2020-08-17,112.89605718665909,112.92037661537533,110.85335133570575,111.48075103759766,119561600,AAPL,-0.002610807976435092
2020-08-18,111.23272596173223,112.83527783176717,110.89713709457415,112.40971374511719,105633600,AAPL,0.008332942672822696
2020-08-19,112.8182343383738,113.96604157696903,112.45589935232542,112.55073547363281,145538000,AAPL,0.001254533294474669
2020-08-20,112.59208104980983,115.1624895192386,112.57505670786055,115.0481948852539,126907200,AAPL,0.022189632090020117
2020-08-21,116.008744414782,121.46083051491364,115.99658841174927,120.9769058227539,338054800,AAPL,0.05153241164203526
2020-08-24,125.18635090264807,125.27147262052793,120.55621925237116,122.42383575439453,345937600,AAPL,0.011960381378579354
2020-08-25,121.29548577928259,121.76482035926398,119.69536076539771,121.41950225830078,211495600,AAPL,-0.008203741452021074
2020-08-26,122.73751646542577,123.52784957595809,121.66995525546206,123.07067108154297,163022400,AAPL,0.013598876560452222
2020-08-27,123.67377724193759,124.00693190797273,120.45407621046918,121.59945678710938,155552400,AAPL,-0.011954223386486662
2020-08-28,122.57460810630094,122.99287708889368,121.17876033216808,121.4024887084961,187630000,AAPL,-0.0016198105141055352
2020-08-31,124.09936365883915,127.42605742266694,122.56246744470255,125.51952362060547,225702700,AAPL,0.03391227771281469
2020-09-01,129.13798411269457,131.12233634201255,126.9688280058111,130.5192413330078,151948100,AAPL,0.03983219158411133
2020-09-02,133.83622664521172,134.21558595979664,123.53514962091081,127.81510162353516,200119000,AAPL,-0.02071832230907089
2020-09-03,123.44763328131734,125.32497171958425,117.21250792808853,117.58213806152344,257599600,AAPL,-0.08006067696250596
2020-09-04,116.79422439020836,120.32518728542867,107.86467480854796,117.65994262695312,332607200,AAPL,0.0006617039519130063
2020-09-08,110.84118807317701,115.74368657539894,109.60583975780702,109.74201965332031,231366600,AAPL,-0.067294975646359
2020-09-09,114.06087912016324,115.88958571714265,112.1154437280054,114.1192398071289,176940500,AAPL,0.03988645523051626
2020-09-10,117.07631155381702,117.2124914481067,109.43074927727804,110.39373779296875,182274400,AAPL,-0.0326456960321202
2020-09-11,111.444265890273,112.0862631304283,106.99894632611955,108.94438171386719,180860300,AAPL,-0.013128970067302848
2020-09-14,111.59018399790295,112.76717161154352,109.72256765665087,112.21272277832031,140150100,AAPL,0.030000088238025358
2020-09-15,115.10170098076587,115.5880598889027,110.51047170055435,112.3878173828125,184642000,AAPL,0.0015603810348501224
2020-09-16,112.08627773862457,112.83526719517445,108.98330551595791,109.07084655761719,154679000,AAPL,-0.02951361546507425
2020-09-17,106.72660109375049,109.13893714718215,105.74415401119464,107.32968139648438,178011000,AAPL,-0.015963616457428276
2020-09-18,107.38805935339492,107.85495979692669,103.195640091221,103.92517852783203,287104900,AAPL,-0.03172005007706902
2020-09-21,101.68792447129736,107.18378178328017,100.28720839881021,107.0767822265625,195713800,AAPL,0.03032569915563288
2020-09-22,109.60582667063223,109.78091614699292,106.18186375888006,108.75955963134766,183055400,AAPL,0.015715614251692545
2020-09-23,108.57477862193548,109.0514083323359,103.85709069820561,104.19754791259766,150718700,AAPL,-0.04194584581082739
2020-09-24,102.30071012698828,107.24211740863973,102.13534991299021,105.26750183105469,167743300,AAPL,0.010268513414101843
2020-09-25,105.4717817638898,109.37238186529035,104.73251422513682,109.21674346923828,149981400,AAPL,0.03751624736494441
2020-09-28,111.87227777517529,112.17381792247089,109.70311378636897,111.82363891601562,137672400,AAPL,0.023869009127813756
2020-09-29,111.42482027829774,112.16408041867875,110.47155362609944,110.97736358642578,99382200,AAPL,-0.007567946614806864
2020-09-30,110.68555737521241,114.0608892683136,110.52019713326597,112.65044403076172,142675200,AAPL,0.015075871243174666
2020-10-01,114.43053801385166,114.50835723025065,112.66992091500572,113.60372924804688,116120400,AAPL,0.00846232986906692
2020-10-02,109.81011094316419,112.22245433262894,109.15839180363562,109.93656158447266,144712000,AAPL,-0.03228034579364181
2020-10-05,110.80229665236467,113.46754155068632,110.45211762382625,113.3216323852539,106243800,AAPL,0.03079112855626498
2020-10-06,112.54342727755945,112.95197432395875,109.18755440898893,110.0727310180664,161498200,AAPL,-0.0286697367378399
2020-10-07,111.49293454290779,112.39756253684614,111.01629740221783,111.94038391113281,96849000,AAPL,0.016967443941768412
2020-10-08,113.07843627342072,113.22434541737783,111.46372127712412,111.83335876464844,83477200,AAPL,-0.0009560905791545782
2020-10-09,112.13491304534423,113.80798894197643,111.7847340241306,113.77880859375,100506900,AAPL,0.017395970670931238
2020-10-12,116.78449677232146,121.76481458334483,116.0257780752071,121.00609588623047,240226800,AAPL,0.0635205042292688
2020-10-13,121.85234309102313,121.9690718867462,116.38567436315013,117.79611206054688,262330500,AAPL,-0.026527455515147014
2020-10-14,117.69885586154554,119.67347184273211,116.35650794568298,117.88367462158203,150712000,AAPL,0.0007433399923262307
2020-10-15,115.48104948176437,117.8933852834975,114.92660067544894,117.41675567626953,112559200,AAPL,-0.003960844848206135
2020-10-16,117.97120952549623,118.23384747833158,115.56859545500912,115.77286529541016,115393800,AAPL,-0.014000475242151644
2020-10-19,116.68723954016163,117.13468888800898,112.50455698180666,112.81582641601562,120639300,AAPL,-0.02554172665459431
2020-10-20,113.02978907969988,115.73395040729928,112.47534031056462,114.3040542602539,124423700,AAPL,0.013191658400394601
2020-10-21,113.4869934138899,115.47133878200704,113.27299429263485,113.6815414428711,89946000,AAPL,-0.005446113188299018
2020-10-22,114.24570410467129,114.81961147307034,111.4637305673421,112.59208679199219,101988000,AAPL,-0.009583390909828515
2020-10-23,113.21461859214486,113.37025699470568,111.16218354117096,111.90145111083984,82572600,AAPL,-0.0061339628816744485
2020-10-26,110.89955881245987,113.37026292295224,109.80038294532771,111.91118621826172,111850700,AAPL,8.699715084325987e-05
2020-10-27,112.33918968845478,114.08035564318217,111.41511063965335,113.41890716552734,92276800,AAPL,0.013472477579900666
2020-10-28,111.91117547954262,112.28080553761286,108.06893607313397,108.16620635986328,143937800,AAPL,-0.0463123912664587
2020-10-29,109.30431328354058,113.73990454040626,109.13894560010584,112.173828125,146129200,AAPL,0.03705059001333155
2020-10-30,108.03002883521329,108.93465662193633,104.78115517571706,105.89005279541016,190272600,AAPL,-0.05601819457019486
2020-11-02,106.1332410376146,107.6604077052679,104.39207526396882,105.8025131225586,122866900,AAPL,-0.0008267034583568922
2020-11-03,106.66824505588045,108.44831311565359,105.76361714103741,107.42696380615234,107624400,AAPL,0.015353611513102994
2020-11-04,111.02601237155882,112.43645025464208,109.2848465676762,111.81391143798828,138235500,AAPL,0.040836559802174044
2020-11-05,114.73204826054969,116.3564924386585,113.68151879830341,115.78258514404297,126387100,AAPL,0.03549355938823151
2020-11-06,115.29052521485966,116.14799095011887,113.1565957663913,115.65105438232422,114457900,AAPL,-0.0011360150713090045
2020-11-09,117.41470327709126,118.86655105350619,113.07864459442057,113.34172821044922,154515300,AAPL,-0.019968051170901835
2020-11-10,112.5914421772737,114.57920314699663,111.20779443592696,113.00068664550781,138023400,AAPL,-0.0030089673973222597
2020-11-11,114.18948120165986,116.56700262766775,113.45868412753177,116.43058776855469,112295000,AAPL,0.030352922843794206
2020-11-12,116.55723597528558,117.44393234617952,115.53411734404979,116.15773010253906,103162300,AAPL,-0.002343522189873548
2020-11-13,116.38185060768497,116.60595750533835,114.85204931664111,116.20645904541016,81581900,AAPL,0.000419506672763692
2020-11-16,115.8751546907103,117.8921538375377,115.12487314428873,117.2198257446289,91183000,AAPL,0.008720399085757835
2020-11-17,116.48903680048612,117.58035548799745,115.91413933412841,116.3331298828125,74271000,AAPL,-0.007564384746212904
2020-11-18,115.57310891661412,116.75212717189736,114.97872676825749,115.0079574584961,76322100,AAPL,-0.011391186892773408
2020-11-19,114.57922192592288,116.01158523354931,113.8191942363378,115.60234069824219,74113000,AAPL,0.005168192296264307
2020-11-20,115.60235020034797,115.72901901434005,114.28691698070739,114.33563232421875,73604300,AAPL,-0.010957463026894376
2020-11-23,114.1797070350925,114.60844359187396,110.83752894194268,110.93496704101562,127959300,AAPL,-0.029742830070331405
2020-11-24,110.99342755083629,112.8837503205093,109.7072179766373,112.22116088867188,113874200,AAPL,0.011594124755819335
2020-11-25,112.5914676385363,113.76073993620845,112.22119237816695,113.05917358398438,76499200,AAPL,0.0074675104826607
2020-11-27,113.58535848770373,114.48180115821293,113.24432132327661,113.60484313964844,46691300,AAPL,0.0048264067246053255
2020-11-30,113.97509336124737,117.87267708944432,113.81918644377502,116.00183868408203,169410200,AAPL,0.021099413354121577
2020-12-01,117.91166455593012,120.30867787495882,116.93726853515172,119.577880859375,127728200,AAPL,0.030827461149403934
2020-12-02,118.89579275045067,120.21123325455888,117.79472798281287,119.92865753173828,89004200,AAPL,0.002933457842222431
2020-12-03,120.35739564047255,120.61074069251367,119.08093920643189,119.79225158691406,78967600,AAPL,-0.0011373924100510635
2020-12-04,119.46094830759233,119.71429334953903,118.40859884170744,119.11991119384766,78260400,AAPL,-0.0056125532675090906
2020-12-07,119.17836466433876,121.38050156328545,119.1199032870206,120.58149719238281,86712000,AAPL,0.012269871458824966
2020-12-08,121.18562729875275,121.78000942455122,119.93839423484614,121.19536590576172,82225500,AAPL,0.0050909030628429885
2020-12-09,121.34153047949344,122.7251709901087,117.9019138516176,118.66194152832031,115089200,AAPL,-0.020903640650842492
2020-12-10,117.41471371847992,120.69843079499793,117.07367661772612,120.08455657958984,81312200,AAPL,0.01198880646100009
2020-12-11,119.29529488946088,119.61684733291102,117.46343320377245,119.27581024169922,86939800,AAPL,-0.006734807213570448
2020-12-14,119.46094593639897,120.19174292308256,118.42808857411595,118.66194152832031,79184500,AAPL,-0.005146632096943771
2020-12-15,121.15638107461726,124.62523548902008,120.95175883034318,124.60574340820312,157243700,AAPL,0.05009021261011681
2020-12-16,124.14780702795105,125.08321893037582,123.31956442000251,124.53755950927734,98208600,AAPL,-0.0005471970798521797
