date,open,high,low,close,volume,ticker,return,momentum,volatility,quality,multi_factor_score,asset_type
2020-01-02,0.0334739983081817,0.0335070006549358,0.0324480012059211,0.0327510014176368,20843934.0,ADA-USD,,,,,,Crypto
2020-01-03,0.0327479988336563,0.0344269983470439,0.032490998506546,0.034180000424385,30162644.0,ADA-USD,0.043632223287641825,,,,,Crypto
2020-01-04,0.0341910012066364,0.0346850007772445,0.0338720008730888,0.034595001488924,29535781.0,ADA-USD,0.012141634271102042,,,,,Crypto
2020-01-05,0.0345739983022213,0.0353560000658035,0.034545000642538,0.0347209982573986,21479178.0,ADA-USD,0.003642051251679712,,,,,Crypto
2020-01-06,0.0347510017454624,0.0372989997267723,0.0346739999949932,0.037271998822689,37988444.0,ADA-USD,0.0734714061611641,,,,,Crypto
2020-01-07,0.0372910015285015,0.037806998938322,0.0366530008614063,0.0370469987392425,51562680.0,ADA-USD,-0.00603670558471725,,,,,Crypto
2020-01-08,0.0370550006628036,0.0385509990155696,0.0360150001943111,0.0364350005984306,49193345.0,ADA-USD,-0.016519506616972768,,,,,Crypto
2020-01-09,0.0364449992775917,0.0364449992775917,0.0356729999184608,0.0363590009510517,26562776.0,ADA-USD,-0.002085896696325973,,,,,Crypto
2020-01-10,0.0363349989056587,0.0369799993932247,0.0348070003092289,0.0368739999830722,47483943.0,ADA-USD,0.014164278955679066,,,,,Crypto
2020-01-11,0.0368539988994598,0.0375789999961853,0.0365220010280609,0.0368250012397766,63485488.0,ADA-USD,-0.0013288155154876913,,,,,Crypto
2020-01-12,0.036821000277996,0.0377480015158653,0.0365800000727176,0.0376899987459182,56546260.0,ADA-USD,0.023489408744602258,,,,,Crypto
2020-01-13,0.037696000188589,0.0379440002143383,0.0367759987711906,0.036965999752283,56296775.0,ADA-USD,-0.019209313285360796,,,,,Crypto
2020-01-14,0.037041001021862,0.0422190017998218,0.0369689986109733,0.0416599996387958,125280206.0,ADA-USD,0.12698154839496523,,,,,Crypto
2020-01-15,0.0415799990296363,0.0429579988121986,0.0404069982469081,0.042553000152111,111350540.0,ADA-USD,0.02143544217613469,,,,,Crypto
2020-01-16,0.0425719991326332,0.0430909991264343,0.0402240008115768,0.0413910001516342,76686221.0,ADA-USD,-0.027307122795644956,,,,,Crypto
2020-01-17,0.0414349995553493,0.0456789992749691,0.0411060005426406,0.0449780002236366,106282894.0,ADA-USD,0.08666135292362043,,,,,Crypto
2020-01-18,0.0449850000441074,0.0455439984798431,0.0432390011847019,0.0448510013520717,89192476.0,ADA-USD,-0.0028235775475442537,,,,,Crypto
2020-01-19,0.0448510013520717,0.0457650013267993,0.0414119996130466,0.0419789999723434,91187159.0,ADA-USD,-0.06403427556017405,,,,,Crypto
2020-01-20,0.0419199988245964,0.0442960001528263,0.0419199988245964,0.0438730008900165,70100648.0,ADA-USD,0.045117818883749106,,,,,Crypto
2020-01-21,0.0438110008835792,0.0465480014681816,0.0434690006077289,0.0459889993071556,95915865.0,ADA-USD,0.0482300816952006,,,,,Crypto
2020-01-22,0.0459389984607696,0.0463350005447864,0.0453130006790161,0.0456539988517761,67145740.0,ADA-USD,-0.007284360617243912,,,,,Crypto
2020-01-23,0.0456589981913566,0.045814000070095,0.0422310009598732,0.043333999812603,75034253.0,ADA-USD,-0.05081699517068372,,,,,Crypto
2020-01-24,0.0433799996972084,0.0452429987490177,0.0414480008184909,0.0450039990246295,77503651.0,ADA-USD,0.03853785063110693,,,,,Crypto
2020-01-25,0.0449680015444755,0.0451849997043609,0.0430710017681121,0.043248001486063,57389976.0,ADA-USD,-0.03901870004053409,,,,,Crypto
2020-01-26,0.0432469993829727,0.044633001089096,0.0429949983954429,0.0445809997618198,62759585.0,ADA-USD,0.03082219362636618,,,,,Crypto
2020-01-27,0.0446269996464252,0.0487979985773563,0.0442299991846084,0.0479120016098022,97006750.0,ADA-USD,0.07471797101408084,,,,,Crypto
2020-01-28,0.0478390008211135,0.0543279983103275,0.0474830009043216,0.0528570003807544,207996791.0,ADA-USD,0.10321002264160306,,,,,Crypto
2020-01-29,0.052896998822689,0.0573019981384277,0.0525499992072582,0.0535140000283718,187136958.0,ADA-USD,0.012429756567431172,,,,,Crypto
2020-01-30,0.0534689985215663,0.0568800009787082,0.0523680001497268,0.0560699999332428,153009928.0,ADA-USD,0.04776320034973791,,,,,Crypto
2020-01-31,0.0560339987277984,0.0565669983625412,0.0522699989378452,0.0537929981946945,130754832.0,ADA-USD,-0.04060998290100426,,,,,Crypto
2020-02-01,0.0538359992206096,0.0571479983627796,0.0532810017466545,0.0560920014977455,110646744.0,ADA-USD,0.04273796553838016,,0.10080786740682855,,0.10080786740682855,Crypto
2020-02-02,0.0561099983751773,0.0584499984979629,0.0549249984323978,0.0557680018246173,161454527.0,ADA-USD,-0.005776218791929133,,0.09954749512867625,,0.09954749512867625,Crypto
2020-02-03,0.0557239986956119,0.0577119998633861,0.0553800016641616,0.0569790005683898,106658349.0,ADA-USD,0.021714938748942814,,0.09931268387781732,,0.09931268387781732,Crypto
2020-02-04,0.0569659993052482,0.0576630011200904,0.054237000644207,0.0559960007667541,108933031.0,ADA-USD,-0.017251966370590233,,0.1181774357656555,,0.1181774357656555,Crypto
2020-02-05,0.0559849999845027,0.0598509982228279,0.0556749999523162,0.0592309981584548,138149931.0,ADA-USD,0.05777193634194999,,0.08950871549300674,,0.08950871549300674,Crypto
2020-02-06,0.0592430010437965,0.0605800002813339,0.0582589991390705,0.0597570016980171,136652023.0,ADA-USD,0.008880544915943034,,0.0808756143549639,,0.0808756143549639,Crypto
2020-02-07,0.0597559995949268,0.062279999256134,0.0595749989151954,0.0597900003194808,132154530.0,ADA-USD,0.0005522134733342288,,0.06450674234735532,,0.06450674234735532,Crypto
2020-02-08,0.0597519986331462,0.0611429996788501,0.0576069988310337,0.059944000095129,135969080.0,ADA-USD,0.002575677786006425,,0.061413891575199726,,0.061413891575199726,Crypto
2020-02-09,0.0599379986524581,0.0622150003910064,0.0598980002105236,0.0618089996278286,137945919.0,ADA-USD,0.031112363701786938,,0.06439034644722876,,0.06439034644722876,Crypto
2020-02-10,0.0618240013718605,0.0619410015642643,0.0584659986197948,0.060394000262022,137083309.0,ADA-USD,-0.022893096059259266,,0.08892534587732004,,0.08892534587732004,Crypto
2020-02-11,0.0603450015187263,0.063228003680706,0.0589179992675781,0.063228003680706,203550299.0,ADA-USD,0.04692524764692774,,0.10407005040754559,,0.10407005040754559,Crypto
2020-02-12,0.0631930008530616,0.0701730027794838,0.0631930008530616,0.0683730021119117,220517194.0,ADA-USD,0.08137214733502174,,0.14518539862510632,,0.14518539862510632,Crypto
2020-02-13,0.0683329999446868,0.0720700025558471,0.0659879967570304,0.0685809999704361,251519041.0,ADA-USD,0.0030421051014251077,,-0.07143756029317493,,-0.07143756029317493,Crypto
2020-02-14,0.0685869976878166,0.0709889978170394,0.0674649998545646,0.0705799981951713,183283803.0,ADA-USD,0.029147988883173603,,-0.06907149625419039,,-0.06907149625419039,Crypto
2020-02-15,0.0705799981951713,0.0711399987339973,0.0627579987049102,0.0638630017638206,190925361.0,ADA-USD,-0.0951685548755119,,0.13516298905660395,,0.13516298905660395,Crypto
2020-02-16,0.0639889985322952,0.0669310018420219,0.0573850013315677,0.0626540035009384,206918460.0,ADA-USD,-0.01893112176833378,,0.055756912353152464,,0.055756912353152464,Crypto
2020-02-17,0.062559999525547,0.062559999525547,0.0560359992086887,0.0600420013070106,198079706.0,ADA-USD,-0.041689310307020944,,0.10521121530936955,,0.10521121530936955,Crypto
2020-02-18,0.0600599981844425,0.0630379989743232,0.0582830011844635,0.0625969991087913,184674402.0,ADA-USD,0.04255350831356064,,0.010453744824730195,,0.010453744824730195,Crypto
2020-02-19,0.0626040026545524,0.0628689974546432,0.0573729984462261,0.0576450005173683,166141953.0,ADA-USD,-0.07910920111068909,,0.14783317383931044,,0.14783317383931044,Crypto
2020-02-20,0.0574299991130828,0.0586760006844997,0.0559360012412071,0.0582600012421608,201763470.0,ADA-USD,0.010668760851293424,,0.12026745662215493,,0.12026745662215493,Crypto
2020-02-21,0.0581859983503818,0.0599140003323555,0.0576619990170002,0.0586399994790554,180464941.0,ADA-USD,0.006522455008456385,,0.11537072754522112,,0.11537072754522112,Crypto
2020-02-22,0.0585770010948181,0.0590230002999305,0.0569810010492801,0.0583360008895397,132866697.0,ADA-USD,-0.005184150617605021,,0.0496460936089742,,0.0496460936089742,Crypto
2020-02-23,0.058322999626398,0.0617429986596107,0.0581910014152526,0.0615100003778934,190486307.0,ADA-USD,0.05440893170520433,,0.07100434735540798,,0.07100434735540798,Crypto
2020-02-24,0.0615440011024475,0.0616980008780956,0.0575190000236034,0.0589599981904029,203582108.0,ADA-USD,-0.041456709020066373,,0.07577647126288897,,0.07577647126288897,Crypto
2020-02-25,0.0589529983699321,0.0589759983122348,0.0561459995806217,0.0563639998435974,178219320.0,ADA-USD,-0.04402982405837419,,0.12266424019001383,,0.12266424019001383,Crypto
2020-02-26,0.0562959983944892,0.0564900003373622,0.0473739989101886,0.0494530014693737,207080423.0,ADA-USD,-0.12261369656874599,,0.3293086216100275,,0.3293086216100275,Crypto
2020-02-27,0.0494359992444515,0.0519189983606338,0.0465109981596469,0.049685001373291,158104507.0,ADA-USD,0.004691320992133763,,0.14388727038437396,,0.14388727038437396,Crypto
2020-02-28,0.0496620014309883,0.05120600014925,0.0470810011029243,0.0486159995198249,153965237.0,ADA-USD,-0.021515584661747855,,0.14760354523934963,,0.14760354523934963,Crypto
2020-02-29,0.0486080013215541,0.0498789995908737,0.0475409999489784,0.0475409999489784,94074240.0,ADA-USD,-0.02211205326362009,,0.10591998814276561,,0.10591998814276561,Crypto
2020-03-01,0.0475060008466243,0.0481670014560222,0.0452620014548301,0.0459319986402988,96716581.0,ADA-USD,-0.03384449865182482,,0.0975934302676244,,0.0975934302676244,Crypto
2020-03-02,0.0458839982748031,0.0496339984238147,0.0455880016088485,0.0489530004560947,106582073.0,ADA-USD,0.06577118142526017,,0.14722295231438368,0.8662151658802919,0.5067190590973378,Crypto
2020-03-03,0.0489129982888698,0.0493689998984336,0.0478430017828941,0.048760998994112,117373434.0,ADA-USD,-0.00392215921789929,,0.1471265092349508,0.7379552071450171,0.4425408581899839,Crypto
2020-03-04,0.048760998994112,0.0502680018544197,0.0482340008020401,0.0490039996802806,136505373.0,ADA-USD,0.004983505079499073,,0.13665038024111867,0.7186488613076008,0.4276496207743597,Crypto
2020-03-05,0.049015000462532,0.0523069985210895,0.049015000462532,0.0510569997131824,112291734.0,ADA-USD,0.041894540166033334,,0.16974753156342634,0.8218204806447851,0.4957840061041057,Crypto
2020-03-06,0.0510409995913505,0.0517220012843608,0.0502719990909099,0.0514479987323284,100834829.0,ADA-USD,0.007658088437285215,,0.10412251597863632,0.644313950841509,0.37421823341007265,Crypto
2020-03-07,0.0515279993414878,0.0516999997198581,0.0485539995133876,0.0489449985325336,90448414.0,ADA-USD,-0.04865107023535187,,0.13672970973796378,0.5293778216428285,0.33305376569039613,Crypto
2020-03-08,0.0489270016551017,0.0489270016551017,0.0429809987545013,0.0432909987866878,111437013.0,ADA-USD,-0.11551741578023744,,0.34132737728219187,0.2623684089419221,0.30184789311205695,Crypto
2020-03-09,0.0432309992611408,0.0439470000565052,0.0392710007727146,0.041482001543045,125578007.0,ADA-USD,-0.041786914008532294,,0.3554257623127785,0.155289932176533,0.25535784724465577,Crypto
2020-03-10,0.0415540002286434,0.0429559983313083,0.0407660007476806,0.0414949990808963,103411534.0,ADA-USD,0.00031332957349738955,,0.32714413925399466,0.1179322355226863,0.22253818738834047,Crypto
2020-03-11,0.0414940007030963,0.0417300015687942,0.0376560017466545,0.0396489985287189,103084587.0,ADA-USD,-0.04448730191748029,,0.3428005628826362,0.0015285437209585516,0.1721645533017974,Crypto
2020-03-12,0.0396270006895065,0.0397009998559951,0.0239610001444816,0.0239610001444816,179944370.0,ADA-USD,-0.3956719959237819,,2.0597523383218643,-1.1290007920331608,0.46537577314435175,Crypto
2020-03-13,0.0239540003240108,0.0292279999703168,0.0191300008445978,0.0284369997680187,202296978.0,ADA-USD,0.18680353894025403,,2.384217832726562,-0.5733590502375498,0.905429391244506,Crypto
2020-03-14,0.0284620001912117,0.0289760008454322,0.0257450006902217,0.0260090008378028,65051356.0,ADA-USD,-0.08538168407436986,,2.410075175400552,-1.1461285406253743,0.6319733173875888,Crypto
2020-03-15,0.0259589999914169,0.0287890005856752,0.0258210003376007,0.0271199997514486,67311254.0,ADA-USD,0.04271593978462329,,2.425725315932148,-1.088732447955833,0.6684964339881575,Crypto
2020-03-16,0.0271109994500875,0.0271109994500875,0.0222200006246566,0.0241209995001554,94985577.0,ADA-USD,-0.11058260614965565,,2.447297522053272,-1.3133365642515478,0.5669804789008621,Crypto
2020-03-17,0.0241100005805492,0.0262109991163015,0.0241100005805492,0.0252429991960525,75837864.0,ADA-USD,0.04651547278917145,,2.4945544686403953,-1.4216148902046966,0.5364697892178494,Crypto
2020-03-18,0.0252090003341436,0.0259930007159709,0.0246089994907379,0.0253359992057085,77546807.0,ADA-USD,0.0036841901762032503,,2.49864702264869,-1.4040626484190033,0.5472921871148434,Crypto
2020-03-19,0.025314999744296,0.0317149981856346,0.0253049992024898,0.0304509997367858,119348856.0,ADA-USD,0.20188667080179057,,2.6165004393611784,-0.6868414837186402,0.9648294778212692,Crypto
2020-03-20,0.0304150003939867,0.0337020009756088,0.0274930000305175,0.0293680001050233,142131507.0,ADA-USD,-0.03556532268640755,,2.6165004393611784,-0.904453738639936,0.8560233503606212,Crypto
2020-03-21,0.0293659996241331,0.0302719995379447,0.0281039997935295,0.0294139999896287,94598889.0,ADA-USD,0.0015663267652172852,,2.6165004393611784,-1.03031156638179,0.7930944364896942,Crypto
2020-03-22,0.0294460002332925,0.0302559994161129,0.027013000100851,0.0270889997482299,78698656.0,ADA-USD,-0.07904400089136432,,2.6165004393611784,-1.2238560519892812,0.6963221936859486,Crypto
2020-03-23,0.0270889997482299,0.0290820002555847,0.0267530009150505,0.0290820002555847,92453324.0,ADA-USD,0.07357231813201337,,2.6165004393611784,-0.8883629312563167,0.8640687540524308,Crypto
2020-03-24,0.0290920007973909,0.0302510000765323,0.0287170000374317,0.0301629994064569,88827461.0,ADA-USD,0.03717072902042262,,2.6165004393611784,-0.8920502246693274,0.8622251073459255,Crypto
2020-03-25,0.0301869995892047,0.0304409991949796,0.0289750006049871,0.0294380001723766,83388813.0,ADA-USD,-0.024036045762912406,,2.6165004393611784,-0.8516401821423587,0.8824301286094098,Crypto
2020-03-26,0.0294380001723766,0.0307420007884502,0.0293509997427463,0.0307270009070634,81633746.0,ADA-USD,0.04378696674838478,,2.6165004393611784,-0.8166726107424244,0.8999139143093771,Crypto
2020-03-27,0.0307289995253086,0.0312099996954202,0.0292140003293752,0.0293010007590055,85517314.0,ADA-USD,-0.046408699383677754,,2.6165004393611784,-1.1433659863770986,0.7365672264920399,Crypto
2020-03-28,0.029254000633955,0.029976999387145,0.0281899999827146,0.0297710001468658,85338156.0,ADA-USD,0.016040386870262324,,2.6165004393611784,-1.3784731058039639,0.6190136667786073,Crypto
2020-03-29,0.0297379996627569,0.029849000275135,0.0282249990850687,0.0282489992678165,71027469.0,ADA-USD,-0.05112360590981124,,2.6165004393611784,-1.535153185670414,0.5406736268453822,Crypto
2020-03-30,0.0282179992645978,0.0300719998776912,0.0281240008771419,0.0298730004578828,81661518.0,ADA-USD,0.05748880428187397,,2.6165004393611784,-1.5236531234186015,0.5464236579712884,Crypto
2020-03-31,0.0298250000923872,0.0306359995156526,0.0296819992363452,0.0305530000478029,79871856.0,ADA-USD,0.022763016084668575,,2.6165004393611784,-1.3527284303288343,0.631886004516172,Crypto
2020-04-01,0.0305530000478029,0.0308550000190734,0.0295550003647804,0.0308550000190734,92295629.0,ADA-USD,0.009884462108401548,,2.6165004393611784,-1.4413383285595023,0.587581055400838,Crypto
2020-04-02,0.0308410003781318,0.0330570004880428,0.0308410003781318,0.0319840013980865,106987595.0,ADA-USD,0.03659054864090727,,2.6165004393611784,-1.3270699991989143,0.644715220081132,Crypto
2020-04-03,0.0319610014557838,0.0327150002121925,0.0317069999873638,0.032294999808073,89797916.0,ADA-USD,0.009723561668087966,,2.6165004393611784,-1.3594122029777214,0.6285441181917285,Crypto
2020-04-04,0.032294999808073,0.0325589999556541,0.031870000064373,0.0325049981474876,89146987.0,ADA-USD,0.006502503194383058,,2.6165004393611784,-1.2953435067681387,0.6605784662965198,Crypto
2020-04-05,0.0325170010328292,0.0325619988143444,0.031700000166893,0.0320030003786087,64845688.0,ADA-USD,-0.015443710121168075,,2.6165004393611784,-1.4928150183168747,0.5618427105221518,Crypto
2020-04-06,0.0319989994168281,0.0356170013546943,0.0319340005517005,0.035615999251604,117138445.0,ADA-USD,0.11289562948011223,,2.6165004393611784,-1.2122736727849057,0.7021133832881363,Crypto
2020-04-07,0.0356549993157386,0.0368690006434917,0.0348449982702732,0.0351370014250278,117230378.0,ADA-USD,-0.013448950938941495,,2.6165004393611784,-1.2500365176616113,0.6832319608497835,Crypto
