date,portfolio_return,cumulative,asset_type
2020-03-25,-0.015389902535687467,0.9842227374744522,Equity
2020-03-26,-0.014878592384194459,0.9695788885483139,Equity
2020-03-27,0.004024466134400884,0.9734809259499067,Equity
2020-03-30,0.008279332169097561,0.9815406978961265,Equity
2020-03-31,0.000229042742982263,0.9817655126699214,Equity
2020-04-01,-0.0064340699247686164,0.9754487647116769,Equity
2020-04-02,0.04036223990136353,1.0148200617644583,Equity
2020-04-03,-0.003413192531030191,1.0113562855093041,Equity
2020-04-06,0.00128931229193004,1.012660239599732,Equity
2020-04-07,-0.031965589730166236,0.980289957844635,Equity
2020-04-08,0.016563141192450795,0.9965266388259573,Equity
2020-04-09,-0.009526304325847888,0.9870334227956868,Equity
2020-04-13,0.0199994555226037,1.0067735538342124,Equity
2020-04-14,0.018921320511147366,1.0258230389284564,Equity
2020-04-15,0.008467446550854,1.0345091406812177,Equity
2020-04-16,0.04470124924157711,1.0807529916214984,Equity
2020-04-17,-0.03083314779583183,1.0474299749000453,Equity
2020-04-20,0.017979028223837158,1.0662617479812664,Equity
2020-04-21,-0.010345627954909117,1.0552306006341012,Equity
2020-04-22,-0.007450557463957765,1.0473685444063503,Equity
2020-04-23,0.00940703528231975,1.0572211772571727,Equity
2020-04-24,0.001772006582186199,1.059094580142099,Equity
2020-04-27,-0.0027480198402861263,1.056184167223129,Equity
2020-04-28,-0.0062040056721959225,1.049631594658793,Equity
2020-04-29,0.017956807786638218,1.0684796274508637,Equity
2020-04-30,-0.007958953130671818,1.0599756481749045,Equity
2020-05-01,-0.004603892040093928,1.0550956347255787,Equity
2020-05-04,0.013626042809795513,1.069472413012778,Equity
2020-05-05,-0.0050952912337871945,1.0640231396019768,Equity
2020-05-06,-0.0006380903639708517,1.0633441966895547,Equity
2020-05-07,0.014328013368813284,1.0785798065553727,Equity
2020-05-08,0.005009270265081467,1.083982704308868,Equity
2020-05-11,0.013113396180125745,1.0981973989628742,Equity
2020-05-12,0.002327609535859863,1.1007535737009566,Equity
2020-05-13,0.0005725016389627195,1.1013837569259946,Equity
2020-05-14,0.02443195923413166,1.128292719976345,Equity
2020-05-15,0.02372684462259126,1.1550635460320247,Equity
2020-05-18,0.020880132002601897,1.179181425344567,Equity
2020-05-19,0.016220075902769266,1.1983078375667915,Equity
2020-05-20,-0.00044900460363842855,1.197769791831148,Equity
2020-05-21,-0.0008566289459113201,1.1967437475569274,Equity
2020-05-22,0.020922704156924023,1.2217828629387095,Equity
2020-05-26,-0.03720351493355626,1.176328245951806,Equity
2020-05-27,-2.3288173467491454e-05,1.1763008514155595,Equity
2020-05-28,-0.008234679639503936,1.1666143907444766,Equity
2020-05-29,0.014991337637970226,1.184103500969442,Equity
2020-06-01,0.00478784605518138,1.189772806245485,Equity
2020-06-02,0.01093496967609623,1.2027829358032234,Equity
2020-06-03,-0.0017295661729302227,1.2007026431240804,Equity
2020-06-04,0.012672862837245003,1.2159189830287094,Equity
2020-06-05,0.005584406060358408,1.2227091683664397,Equity
2020-06-08,0.0036452194049965882,1.2271662115536361,Equity
2020-06-09,0.004359633523798312,1.232516206508798,Equity
2020-06-10,0.01676553950603184,1.2531800056608458,Equity
2020-06-11,-0.020206522388794203,1.2278575958192706,Equity
2020-06-12,0.0204372800393073,1.2529516653534196,Equity
2020-06-15,0.008446095389630334,1.2635342146375907,Equity
2020-06-16,-0.015742506889949603,1.2436430185579714,Equity
2020-06-17,0.00883283768036506,1.2546279154732132,Equity
2020-06-18,-0.007410776175365451,1.245330148808276,Equity
2020-06-19,-0.005344855327493366,1.2386740393279299,Equity
2020-06-22,0.023264663592042933,1.2674913741530909,Equity
2020-06-23,0.0008707873650633342,1.2685950896270302,Equity
2020-06-24,-0.004011171495721981,1.2635065371639054,Equity
2020-06-25,0.011399054439322506,1.2779093169654767,Equity
2020-06-26,-0.009690749099085924,1.26552541840338,Equity
2020-06-29,-0.01264334982202168,1.2495249378298456,Equity
2020-06-30,0.005453900930702563,1.2563397230512119,Equity
2020-07-01,0.0187210134530215,1.279859675908019,Equity
2020-07-02,-0.00035456081632704705,1.279405887816545,Equity
2020-07-06,0.0032788906938029014,1.2836009198757032,Equity
2020-07-07,-0.0018315921252862744,1.2812498865388486,Equity
2020-07-08,0.01879417604723447,1.305329922466959,Equity
2020-07-09,0.026256209037509137,1.3396029377741672,Equity
2020-07-10,0.009067869125054528,1.351750281893442,Equity
2020-07-13,-0.018296053182819644,1.327018586846028,Equity
2020-07-14,0.010650079897564243,1.3411514408214908,Equity
2020-07-15,0.00424177076530267,1.346840297795011,Equity
2020-07-16,-0.003904387716239318,1.341581711080564,Equity
2020-07-17,-0.0018566016982889404,1.3390909281973784,Equity
2020-07-20,0.020653252860573585,1.366747511740739,Equity
2020-07-21,-0.012631050781398923,1.3494840545145912,Equity
2020-07-22,0.001011087558450881,1.3508485010524387,Equity
2020-07-23,-0.018210121908355355,1.3262493851685546,Equity
2020-07-24,0.010370374110074946,1.3400030874560094,Equity
2020-07-27,0.021200031431350595,1.3684111950281834,Equity
2020-07-28,-0.015134359745025416,1.3477011677235067,Equity
2020-07-29,0.022350899709848528,1.3778235013621405,Equity
2020-07-30,0.001738541229894142,1.3802189043267759,Equity
2020-07-31,0.011265930058393749,1.3957683539681942,Equity
2020-08-03,0.026358620621819817,1.4325588824863837,Equity
2020-08-04,0.009491813988680375,1.4461564649267764,Equity
2020-08-05,0.0032049916932934313,1.4507913843840694,Equity
2020-08-06,-0.012652374264968642,1.4324354288084502,Equity
2020-08-07,-0.012549015268871828,1.41445977474066,Equity
2020-08-10,0.001038356027185642,1.4159284875729736,Equity
2020-08-11,-0.017880666696154696,1.3906107422210907,Equity
2020-08-12,0.021312527558164335,1.420248171987357,Equity
2020-08-13,0.018167115976254977,1.4460499852429152,Equity
2020-08-14,0.006380189953566114,1.4552760588311164,Equity
2020-08-17,0.02037076070035293,1.4849211391785178,Equity
2020-08-18,0.0009290356999502869,1.4863006839284254,Equity
2020-08-19,-0.012956597580121427,1.4670432840837055,Equity
2020-08-20,-0.004816933958127026,1.4599766334705606,Equity
2020-08-21,0.02552241838964501,1.4972387679491017,Equity
2020-08-24,0.01029210048397929,1.5126484997973433,Equity
2020-08-25,-0.009806407830695344,1.4978148517038412,Equity
2020-08-26,0.012127624424310366,1.5159797876824594,Equity
2020-08-27,-0.016423746777884458,1.4910817195291717,Equity
2020-08-28,0.0036790706394699653,1.496567514504542,Equity
2020-08-31,0.02208105565989615,1.5296133050911092,Equity
2020-09-01,0.0322892302638265,1.5790033413138087,Equity
2020-09-02,-0.007805906969456229,1.5666777881270526,Equity
2020-09-03,-0.04654737406575334,1.4937530510825956,Equity
2020-09-04,-0.0009002149451401056,1.4924083522616625,Equity
2020-09-08,-0.03279728864676567,1.4434614047536927,Equity
2020-09-09,0.031738462858475515,1.4892746509361108,Equity
2020-09-10,-0.009115412734679862,1.4756992978175318,Equity
2020-09-11,-0.008986553768307814,1.4624378467318404,Equity
2020-09-14,0.02313240583447011,1.49626755251013,Equity
2020-09-15,-0.002044945957574392,1.4932077662271748,Equity
2020-09-16,-0.01708513096348363,1.4676961159854927,Equity
2020-09-17,0.0006084341924597805,1.4685891124865986,Equity
2020-09-18,-0.01813309309633937,1.4419590493896086,Equity
2020-09-21,0.041733327067682846,1.5021367980159903,Equity
2020-09-22,0.01829141664005381,1.5296130080388572,Equity
2020-09-23,-0.026458003666613883,1.4891425014636648,Equity
2020-09-24,0.010916080538426076,1.5053981009428354,Equity
2020-09-25,0.0060246584597724775,1.5144676103470063,Equity
2020-09-28,0.009747374720269724,1.52922969364677,Equity
2020-09-29,0.00088583588549492,1.5305843401865666,Equity
2020-09-30,-0.003470958409047836,1.5252717456002391,Equity
2020-10-01,0.004041039638986573,1.5314354291844359,Equity
2020-10-02,-0.030563269228463377,1.4846297558562644,Equity
2020-10-05,0.022999309294933507,1.5187752147996643,Equity
2020-10-06,-0.0001049921924357604,1.5186157552600454,Equity
2020-10-07,0.00351579370701031,1.5239548949757553,Equity
2020-10-08,-0.0032718253951296013,1.5189687806493415,Equity
2020-10-09,-0.0004911186182735552,1.5182227868005884,Equity
2020-10-12,0.026747817699222666,1.5588319331287364,Equity
2020-10-13,0.0003715441647927551,1.559411108037383,Equity
2020-10-14,0.0029579406896015343,1.5640237536056631,Equity
2020-10-15,-0.0004397635073595243,1.563335953034184,Equity
2020-10-16,-0.014708743387859212,1.5403412456719898,Equity
2020-10-19,0.0008185549842457682,1.5416020996760742,Equity
2020-10-20,0.017178248038459167,1.5680841229209195,Equity
2020-10-21,-0.00951971734994413,1.5531564052897773,Equity
2020-10-22,-0.006587326131189471,1.5429252575153876,Equity
2020-10-23,0.0028435477288137148,1.5473126391271248,Equity
2020-10-26,0.005425703894924842,1.5557078993399032,Equity
2020-10-27,0.026598600343976653,1.5970875520064127,Equity
2020-10-28,0.01865911203125958,1.6268877875630305,Equity
2020-10-29,0.027922623099328914,1.672314762080054,Equity
2020-10-30,0.008958138260423576,1.6872955889337145,Equity
2020-11-02,0.0012418012957797764,1.6893908747824158,Equity
2020-11-03,-0.02622208927016678,1.6450915164516662,Equity
2020-11-04,0.03695814239930857,1.7058910429765815,Equity
2020-11-05,0.024989598150035354,1.748520574628311,Equity
2020-11-06,-0.0015777364833573886,1.745761869925819,Equity
2020-11-09,-0.03574828360030643,1.6833538795011096,Equity
2020-11-10,-0.032130000764707914,1.6292677180654649,Equity
2020-11-11,0.02011642266274012,1.662042756112828,Equity
2020-11-12,-0.001295896652539633,1.6598889204688037,Equity
2020-11-13,-0.0020244558697044557,1.656528548600703,Equity
2020-11-16,0.02994579142714356,1.7061346070102084,Equity
2020-11-17,-0.0024607003691916223,1.7019363209528477,Equity
2020-11-18,0.00626349649870143,1.7125963931401487,Equity
2020-11-19,-0.002357717616986036,1.7085585744532554,Equity
2020-11-20,-0.001480077088799491,1.7060297760523353,Equity
2020-11-23,0.024834448487404015,1.7483980846436842,Equity
2020-11-24,0.01155805207918085,1.768606160761136,Equity
2020-11-25,0.008699148284649422,1.7839915280107417,Equity
2020-11-27,-0.0033985855698545056,1.7779284801469017,Equity
2020-11-30,0.00537647673852822,1.7874874712631785,Equity
2020-12-01,-0.0020515920178649405,1.7838202762351014,Equity
2020-12-02,0.007138021022341474,1.7965532228669465,Equity
2020-12-03,0.014591248453338403,1.822767177301444,Equity
2020-12-04,0.007485935215386208,1.836412294303455,Equity
2020-12-07,-0.0005028940165302532,1.8354887735487673,Equity
2020-12-08,-0.013344677901627001,1.8109947670737065,Equity
2020-12-09,-0.008681678956277621,1.795272291914474,Equity
2020-12-10,0.006486554951252499,1.8069174242884383,Equity
2020-12-11,0.041736611568261875,1.8823320349618888,Equity
2020-12-14,0.00402629226593613,1.8899108538761797,Equity
2020-12-15,0.006234698672026603,1.90169387856709,Equity
2020-12-16,-0.0020862302077077803,1.8977265073518104,Equity
2020-12-17,-0.006264655238854628,1.8858379050456155,Equity
2020-12-18,-0.001577861061670201,1.8828623148466224,Equity
2020-12-21,0.012310581322478604,1.9060414444925722,Equity
2020-12-22,-0.0020597235184237252,1.9021155261022604,Equity
2020-12-23,0.0014554411842066326,1.9048839433760687,Equity
2020-12-24,-0.002971552563483581,1.8992234806109909,Equity
2020-12-28,-0.009990965452671675,1.8802484044293037,Equity
2020-12-29,-0.00012538162371937079,1.8800126558313608,Equity
2020-12-30,0.017024950693659648,1.9120197786003459,Equity
2020-12-31,-0.00456340880423282,1.9032944507088139,Equity
2021-01-04,-0.005607706270150614,1.8926213344836311,Equity
2021-01-05,0.020857655131495175,1.932096977572801,Equity
2021-01-06,-0.0049566584179920855,1.9225202328245377,Equity
2021-01-07,0.03748605302785161,1.9945879282193157,Equity
2021-01-08,0.006464356255074391,2.007481655169396,Equity
2021-01-11,0.007934689811789722,2.0234103994060235,Equity
2021-01-12,0.006698428419912676,2.0369640691305517,Equity
2021-01-13,-0.010105531633806083,2.0163794642930264,Equity
2021-01-14,0.020325284605464976,2.057362950777397,Equity
2021-01-15,-0.02892688458646697,1.9978498501477864,Equity
2021-01-19,0.011396254825756938,2.0206178561436707,Equity
2021-01-20,0.011813670389130355,2.044488769478543,Equity
2021-01-21,0.01291643984701803,2.0708962856874167,Equity
2021-01-22,-0.007506579152372479,2.0553509388025497,Equity
2021-01-25,-0.015628119939108544,2.0232296678139843,Equity
2021-01-26,-0.011554932188540052,1.9998513862005511,Equity
2021-01-27,-0.009082236965518945,1.9816882620152563,Equity
2021-01-28,0.002048081328695087,1.9857469207439842,Equity
2021-01-29,0.004223438016970409,1.994133599781136,Equity
2021-02-01,0.017189301540413093,2.0284113635396435,Equity
2021-02-02,0.00034284070423510563,2.029106785519998,Equity
2021-02-03,0.04463528209279351,2.1196765392880845,Equity
2021-02-04,0.012941743966402462,2.147108850351141,Equity
2021-02-05,0.028046813789947257,2.207328412463687,Equity
2021-02-08,0.028491451348482594,2.2702184025375196,Equity
2021-02-09,-0.008654508506209708,2.250570778061805,Equity
2021-02-10,0.013886488068332295,2.2818233023182977,Equity
2021-02-11,0.007736258743997452,2.299476077793115,Equity
2021-02-12,0.004742614029861093,2.3103816053009867,Equity
2021-02-16,0.034427396922781774,2.389922029869777,Equity
2021-02-17,-0.012467776425481875,2.360125016327027,Equity
2021-02-18,-0.009199958602566394,2.338411963879937,Equity
2021-02-19,0.03037411294379836,2.4094391529799557,Equity
2021-02-22,-0.018672823665038862,2.3644481205447203,Equity
2021-02-23,-0.0027634676391635376,2.357914044679114,Equity
2021-02-24,0.005502907002329138,2.370889426386469,Equity
2021-02-25,-0.030143005478309132,2.299423693418436,Equity
2021-02-26,0.013062792440717653,2.3294605878588293,Equity
2021-03-01,0.007434102311507725,2.3467780361995967,Equity
2021-03-02,-0.014582139848382192,2.3125569906826224,Equity
2021-03-03,-0.01266376478300694,2.2832713129053195,Equity
2021-03-04,-0.03553531359118348,2.2021345507874757,Equity
2021-03-05,-0.003736095732407591,2.193907165290091,Equity
2021-03-08,-0.042268984139208876,2.1011729381175477,Equity
2021-03-09,0.01918380977213293,2.141481440060748,Equity
2021-03-10,-0.008246839191876002,2.1238209869921802,Equity
2021-03-11,0.03310652027566555,2.1941333095599207,Equity
2021-03-12,-0.004222272361873484,2.1848690811286997,Equity
2021-03-15,-0.0011822204616622764,2.1822860841949363,Equity
2021-03-16,0.005630299036873584,2.1945730074329615,Equity
2021-03-17,-0.0011831649017846795,2.1919764656761624,Equity
2021-03-18,-0.01890554895064563,2.1505359473056584,Equity
2021-03-19,-0.0037102104766518016,2.142557006303549,Equity
2021-03-22,0.002504099664838,2.1479221825849297,Equity
2021-03-23,-0.02317211930160497,2.098150273519508,Equity
2021-03-24,-0.01971050335912646,2.0567946755053494,Equity
2021-03-25,-0.00469780748784332,2.047132250077804,Equity
2021-03-26,0.020870058404177105,2.089856019698002,Equity
2021-03-29,-0.00803353895060758,2.0730670799625965,Equity
2021-03-30,-0.003141139102982267,2.0665552878946207,Equity
2021-03-31,0.02039642190821859,2.1087056214431796,Equity
2021-04-01,0.028220936439373658,2.1682152687552776,Equity
2021-04-05,0.021238751775475517,2.214265454644167,Equity
2021-04-06,-0.009866074996820387,2.1924193456057792,Equity
2021-04-07,0.009649577114696346,2.213575265148954,Equity
2021-04-08,-0.0024430387460805765,2.2081674150088295,Equity
2021-04-09,0.015110960936837317,2.241534946559025,Equity
2021-04-12,0.012153763656143807,2.26877803252649,Equity
2021-04-13,0.02337188353440141,2.3218036484681077,Equity
2021-04-14,-0.010329720892859365,2.2978200648114098,Equity
2021-04-15,0.0209754279415529,2.346017824003516,Equity
2021-04-16,-0.01882721982545162,2.301848830716574,Equity
2021-04-19,-0.009587636083844869,2.2797795418076396,Equity
2021-04-20,-0.0242465867858442,2.2245026692946084,Equity
2021-04-21,0.007609863118620108,2.2414308301149455,Equity
2021-04-22,-0.019043337398051342,2.1987465065626726,Equity
2021-04-23,0.021925155325455394,2.2469543652403616,Equity
2021-04-26,0.021379816734444296,2.2949938377798604,Equity
2021-04-27,-0.01114094392162875,2.2694254401326712,Equity
2021-04-28,-0.005629842838701197,2.2566489315705742,Equity
2021-04-29,-0.00881510835319029,2.2367563267236683,Equity
2021-04-30,-0.021706213953099126,2.1882048153348563,Equity
2021-05-03,-0.004294589089275935,2.1788073748098182,Equity
2021-05-04,-0.015379380006154946,2.1452986682324053,Equity
2021-05-05,0.01889014870986838,2.185823679102398,Equity
2021-05-06,0.0013135198373253418,2.188694801865794,Equity
2021-05-07,0.009441784240803774,2.2093599859539794,Equity
2021-05-10,-0.006781309320918694,2.194377632487965,Equity
2021-05-11,0.005285287210110937,2.2059755485231074,Equity
2021-05-12,-0.029096951269588552,2.141788385485827,Equity
2021-05-13,0.0031488265283375156,2.14853250557213,Equity
2021-05-14,0.0033051010113927704,2.1556336225293062,Equity
2021-05-17,0.002498059457518131,2.1610185234870096,Equity
2021-05-18,-0.007618065329146217,2.1445557431975906,Equity
2021-05-19,-0.006503330880394748,2.1306089876081256,Equity
2021-05-20,0.007029960857967291,2.145587085394644,Equity
2021-05-21,0.010582721053273587,2.168293235014882,Equity
2021-05-24,0.011341042576503996,2.192883940911531,Equity
2021-05-25,-0.003823461506360741,2.184499533575539,Equity
2021-05-26,0.004590396967698658,2.1945272536104032,Equity
2021-05-27,0.010260289839712167,2.2170437392935933,Equity
2021-05-28,0.011810795139958565,2.2432287887147178,Equity
2021-06-01,0.011529096651161677,2.269091190230478,Equity
2021-06-02,0.0065488810887793045,2.283951198614894,Equity
2021-06-03,0.006273567171567167,2.298279719875986,Equity
2021-06-04,0.01849280887602008,2.3407813674792854,Equity
2021-06-07,-0.00328208227514896,2.333098730443083,Equity
2021-06-08,0.002826436325746565,2.3396930854463607,Equity
2021-06-09,-0.010643795105960325,2.3147898716340376,Equity
2021-06-10,-0.0005631684542257709,2.313486255000172,Equity
2021-06-11,0.018289531911927687,2.3557988356888035,Equity
2021-06-14,-0.0020963668680853784,2.3508602170617916,Equity
2021-06-15,0.004517961647597286,2.361481313361339,Equity
2021-06-16,-0.01024782974947569,2.337281254905444,Equity
2021-06-17,-0.0014220939446164186,2.333957421385977,Equity
2021-06-18,-0.0025836043744071873,2.3279273987824043,Equity
2021-06-21,0.003557092528513883,2.336208051939536,Equity
2021-06-22,0.015082764535509977,2.3714445278929026,Equity
2021-06-23,-0.00295806516290753,2.364429640449175,Equity
2021-06-24,0.001953712142045723,2.369049055346733,Equity
2021-06-25,-0.019066859076583526,2.323878730862923,Equity
2021-06-28,0.01452646535555472,2.357636474737314,Equity
2021-06-29,0.007067898204333437,2.3743000093435813,Equity
2021-06-30,-0.011010240987190091,2.348158394064821,Equity
2021-07-01,0.006356396110901663,2.363084218948636,Equity
2021-07-02,0.019367387746895615,2.408850987295584,Equity
2021-07-06,0.0046923137803005135,2.420154071977962,Equity
2021-07-07,0.0015714928589252533,2.423957326819574,Equity
2021-07-08,-0.001800872593019422,2.419592088503056,Equity
2021-07-09,0.012815725609725655,2.4506009167967746,Equity
2021-07-12,0.016538463152610833,2.4911300897609725,Equity
2021-07-13,-0.013334377298728809,2.4579124212438836,Equity
2021-07-14,-0.011533595424322491,2.4295638537888395,Equity
2021-07-15,-0.022080236468248006,2.375918509382474,Equity
2021-07-16,-0.030534153012696685,2.3033718500712914,Equity
2021-07-19,0.002659174160910771,2.30949691697797,Equity
2021-07-20,-0.0014396194339713064,2.306172120333592,Equity
2021-07-21,0.020189607059207765,2.3527328292540273,Equity
2021-07-22,-0.007421966526705866,2.3352709249490218,Equity
2021-07-23,0.023377119121891665,2.389862831543445,Equity
2021-07-26,0.028277167019687334,2.457441381985142,Equity
2021-07-27,-0.006208786911497844,2.4421836520968996,Equity
2021-07-28,0.016637350702117356,2.4828151179958136,Equity
2021-07-29,0.015098515352412354,2.5203019401720748,Equity
2021-07-30,-0.012900885538277765,2.4877878133200158,Equity
2021-08-02,-0.0027562699595903295,2.480930798504327,Equity
2021-08-03,0.0007880981572159591,2.4828860154948083,Equity
2021-08-04,0.009489449029648617,2.5064472357852736,Equity
2021-08-05,0.01529094973697272,2.5447731944860403,Equity
2021-08-06,0.0041147445712182975,2.5552442861730333,Equity
2021-08-09,-0.0013505490440648416,2.55179330344499,Equity
2021-08-10,-0.013138568145127741,2.5182663932353972,Equity
2021-08-11,-0.0012754151191985976,2.5150545582032953,Equity
2021-08-12,0.006315446829966024,2.5309382515400918,Equity
2021-08-13,0.009597928304066137,2.555230015420392,Equity
2021-08-16,-0.0024250719994974856,2.5490333986577203,Equity
2021-08-17,-0.004307880660395038,2.5380524669769415,Equity
2021-08-18,-0.0029929721463021193,2.5304561466374262,Equity
2021-08-19,0.027439778036206598,2.5998913016315117,Equity
2021-08-20,0.02765762472788021,2.6717981195853158,Equity
2021-08-23,0.032842026482656175,2.7595453841850475,Equity
2021-08-24,-0.009085023914108035,2.7344748483776598,Equity
2021-08-25,0.021319129637652885,2.7927714721611245,Equity
2021-08-26,-0.007877171450270299,2.7707723324534874,Equity
2021-08-27,0.027187004179255753,2.8461013314356665,Equity
2021-08-30,-0.004308500999166059,2.833838901005448,Equity
2021-08-31,-0.003718695102381394,2.8233007181633414,Equity
2021-09-01,-0.008393090047003726,2.799604501006026,Equity
2021-09-02,0.009772389644750502,2.8269633270410544,Equity
2021-09-03,0.01859220361403794,2.87952280482682,Equity
2021-09-07,-0.011827856739098733,2.845464221614361,Equity
2021-09-08,-0.0002688364720228784,2.8446992570517544,Equity
2021-09-09,0.011338663636747032,2.8769543450751685,Equity
2021-09-10,0.001817060658463654,2.8821819456318,Equity
2021-09-13,0.008444516074351519,2.9065205774008938,Equity
2021-09-14,0.01602631537674511,2.9531013928233194,Equity
2021-09-15,0.01272962286733359,2.9906932598429576,Equity
2021-09-16,0.000783807221023632,2.993037386815889,Equity
2021-09-17,-0.017656247228599486,2.9401915787498263,Equity
2021-09-20,-0.0027473753100042413,2.932113768999687,Equity
2021-09-21,0.012562069772967996,2.968947186748141,Equity
2021-09-22,0.014306022536850316,3.011421012112478,Equity
2021-09-23,0.004596164434618039,3.0252619982660107,Equity
2021-09-24,0.02043105288223849,3.08707128613521,Equity
2021-09-27,-0.01740048541764294,3.03335474723759,Equity
2021-09-28,-0.025363817881275248,2.956417289859354,Equity
2021-09-29,-0.005307957403422343,2.940724752818039,Equity
2021-09-30,-0.000299741106020194,2.9398432967281285,Equity
2021-10-01,0.01241466382508912,2.9763404629554495,Equity
2021-10-04,-0.013105080085782851,2.9373352828258623,Equity
2021-10-05,0.006193049498902055,2.9555263456272742,Equity
2021-10-06,-0.0033911179835340497,2.945503807085809,Equity
2021-10-07,-0.019295966775381666,2.8886674634875207,Equity
2021-10-08,-0.007640618940323789,2.866596256153701,Equity
2021-10-11,0.0020335811651750837,2.8724257123083765,Equity
2021-10-12,0.00023858005045485076,2.8731110157797466,Equity
2021-10-13,-0.007210633566300843,2.8523940650496566,Equity
2021-10-14,0.02572582946032594,2.92577426832077,Equity
2021-10-15,-0.011054183335857799,2.893432223159417,Equity
2021-10-18,0.017357363375745706,2.943654577659887,Equity
2021-10-19,-0.0005198816674444702,2.942124225609673,Equity
2021-10-20,-0.004606431606252514,2.9285715315873033,Equity
2021-10-21,0.009819522826982025,2.9573287065921745,Equity
2021-10-22,-0.0021598535851983618,2.9509413095826313,Equity
2021-10-25,0.015129021818148052,2.9955861650393816,Equity
2021-10-26,0.033954880464044046,3.0973009351930374,Equity
2021-10-27,0.0114173964323356,3.13266404784038,Equity
2021-10-28,0.019447007088430352,3.1935849877844027,Equity
2021-10-29,0.015078575969972308,3.241739701639273,Equity
2021-11-01,-0.00120323661823089,3.237839121723488,Equity
2021-11-02,0.02329038966599073,3.3132496565442175,Equity
2021-11-03,-0.003386322748372139,3.302029923861226,Equity
2021-11-04,0.045826503592751935,3.4533504100304264,Equity
2021-11-05,0.015290929588180124,3.506155347993514,Equity
2021-11-08,0.008966001688004283,3.537591542762029,Equity
2021-11-09,-0.0004459808689438738,3.5360138446118197,Equity
2021-11-10,-0.03732735370735596,3.404023805119887,Equity
2021-11-11,0.02036623646859322,3.473350958879679,Equity
2021-11-12,0.004896053186801938,3.4903566699107835,Equity
2021-11-15,-0.0036051798342921675,3.477773306429934,Equity
2021-11-16,0.007823602515960629,3.5049820224200596,Equity
2021-11-17,-0.010174366624368731,3.4693210503121366,Equity
2021-11-18,0.039487753609763934,3.6063167451400298,Equity
2021-11-19,0.015028944073372371,3.6605158778136055,Equity
